CVE;Commit;Parent;File;Modified Lines
CVE-2011-2208;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;652-652
CVE-2011-2208;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;1011-1011
CVE-2011-2208;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;1019-1019
CVE-2011-2208;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;1026-1026
CVE-2011-2209;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;412-412
CVE-2011-2209;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;597-597
CVE-2011-2209;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;652-652
CVE-2011-2209;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;1011-1011
CVE-2011-2209;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;1019-1019
CVE-2011-2209;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;1026-1026
CVE-2011-2210;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;412-412
CVE-2011-2210;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;597-597
CVE-2011-2210;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;652-652
CVE-2011-2210;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;1011-1011
CVE-2011-2210;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;1019-1019
CVE-2011-2210;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;1026-1026
CVE-2011-2211;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;412-412
CVE-2011-2211;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;597-597
CVE-2011-2211;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;652-652
CVE-2011-2211;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;1011-1011
CVE-2011-2211;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;1019-1019
CVE-2011-2211;21c5977a836e399fc710ff2c5367845ed5c2527f;ec8f9ceacef719a844ca269d654502af6a00a273;arch/alpha/kernel/osf_sys.c;1026-1026
CVE-2011-2213;eeb1497277d6b1a0a34ed36b97e18f2bd7d6de0d;2f9381e98471837b631743270de988e78aad1f96;net/ipv4/inet_diag.c;440-440
CVE-2011-2213;eeb1497277d6b1a0a34ed36b97e18f2bd7d6de0d;2f9381e98471837b631743270de988e78aad1f96;net/ipv4/inet_diag.c;450-450
CVE-2011-2213;eeb1497277d6b1a0a34ed36b97e18f2bd7d6de0d;2f9381e98471837b631743270de988e78aad1f96;net/ipv4/inet_diag.c;454-454
CVE-2011-2213;eeb1497277d6b1a0a34ed36b97e18f2bd7d6de0d;2f9381e98471837b631743270de988e78aad1f96;net/ipv4/inet_diag.c;465-468
CVE-2011-2213;eeb1497277d6b1a0a34ed36b97e18f2bd7d6de0d;2f9381e98471837b631743270de988e78aad1f96;net/ipv4/inet_diag.c;475-476
CVE-2011-2213;eeb1497277d6b1a0a34ed36b97e18f2bd7d6de0d;2f9381e98471837b631743270de988e78aad1f96;net/ipv4/inet_diag.c;481-481
CVE-2011-2479;78f11a255749d09025f54d4e2df4fbcb031530e2;6d4831c283530a5f2c6bd8172c13efa236eb149d;include/linux/huge_mm.h;120-120
CVE-2011-2479;78f11a255749d09025f54d4e2df4fbcb031530e2;6d4831c283530a5f2c6bd8172c13efa236eb149d;include/linux/mm.h;140-140
CVE-2011-2479;78f11a255749d09025f54d4e2df4fbcb031530e2;6d4831c283530a5f2c6bd8172c13efa236eb149d;mm/huge_memory.c;1411-1411
CVE-2011-2479;78f11a255749d09025f54d4e2df4fbcb031530e2;6d4831c283530a5f2c6bd8172c13efa236eb149d;mm/huge_memory.c;1419-1423
CVE-2011-2479;78f11a255749d09025f54d4e2df4fbcb031530e2;6d4831c283530a5f2c6bd8172c13efa236eb149d;mm/huge_memory.c;1439-1443
CVE-2011-2479;78f11a255749d09025f54d4e2df4fbcb031530e2;6d4831c283530a5f2c6bd8172c13efa236eb149d;mm/huge_memory.c;1577-1580
CVE-2011-2479;78f11a255749d09025f54d4e2df4fbcb031530e2;6d4831c283530a5f2c6bd8172c13efa236eb149d;mm/huge_memory.c;1831-1832
CVE-2011-2479;78f11a255749d09025f54d4e2df4fbcb031530e2;6d4831c283530a5f2c6bd8172c13efa236eb149d;mm/huge_memory.c;1836-1836
CVE-2011-2479;78f11a255749d09025f54d4e2df4fbcb031530e2;6d4831c283530a5f2c6bd8172c13efa236eb149d;mm/huge_memory.c;2069-2070
CVE-2011-2482;ea2bc483ff5caada7c4aa0d5fbf87d3a6590273d;c2ecba71717c4f60671175fd26083c35a4b9ad58;net/sctp/socket.c;5641-5641
CVE-2011-2482;ea2bc483ff5caada7c4aa0d5fbf87d3a6590273d;c2ecba71717c4f60671175fd26083c35a4b9ad58;net/sctp/socket.c;5695-5698
CVE-2011-2482;ea2bc483ff5caada7c4aa0d5fbf87d3a6590273d;c2ecba71717c4f60671175fd26083c35a4b9ad58;net/sctp/socket.c;5726-5729
CVE-2011-2482;ea2bc483ff5caada7c4aa0d5fbf87d3a6590273d;c2ecba71717c4f60671175fd26083c35a4b9ad58;net/sctp/socket.c;5741-5741
CVE-2011-2491;0b760113a3a155269a3fba93a409c640031dd68f;9e3bd4e24e94d60d2e0762e919aab6c9a7fc0c5b;fs/lockd/clntproc.c;711-711
CVE-2011-2491;0b760113a3a155269a3fba93a409c640031dd68f;9e3bd4e24e94d60d2e0762e919aab6c9a7fc0c5b;include/linux/sunrpc/sched.h;87-87
CVE-2011-2491;0b760113a3a155269a3fba93a409c640031dd68f;9e3bd4e24e94d60d2e0762e919aab6c9a7fc0c5b;net/sunrpc/clnt.c;1178-1178
CVE-2011-2492;8d03e971cf403305217b8e62db3a2e5ad2d6263f;51892dbbd511911c0f965a36b431fc3e8f1e4f8a;net/bluetooth/l2cap_sock.c;416-416
CVE-2011-2492;8d03e971cf403305217b8e62db3a2e5ad2d6263f;51892dbbd511911c0f965a36b431fc3e8f1e4f8a;net/bluetooth/rfcomm/sock.c;791-791
CVE-2011-2493;0449641130f5652b344ef6fa39fa019d7e94660a;6cba611e600ded15f642552ce6b5f7ee243bacf0;fs/ext4/super.c;3394-3394
CVE-2011-2493;0449641130f5652b344ef6fa39fa019d7e94660a;6cba611e600ded15f642552ce6b5f7ee243bacf0;fs/ext4/super.c;3655-3657
CVE-2011-2493;0449641130f5652b344ef6fa39fa019d7e94660a;6cba611e600ded15f642552ce6b5f7ee243bacf0;fs/ext4/super.c;3681-3681
CVE-2011-2494;1a51410abe7d0ee4b1d112780f46df87d3621043;b6a68a5ba4a5111379625d6d921e1c24fc17dc3a;kernel/taskstats.c;658-658
CVE-2011-2495;1d1221f375c94ef961ba8574ac4f85c8870ddd51;b0af8dfdd67699e25083478c63eedef2e72ebd85;fs/proc/base.c;2711-2711
CVE-2011-2495;1d1221f375c94ef961ba8574ac4f85c8870ddd51;b0af8dfdd67699e25083478c63eedef2e72ebd85;fs/proc/base.c;2842-2842
CVE-2011-2495;1d1221f375c94ef961ba8574ac4f85c8870ddd51;b0af8dfdd67699e25083478c63eedef2e72ebd85;fs/proc/base.c;3184-3184
CVE-2011-2496;982134ba62618c2d69fbbbd166d0a11ee3b7e3d8;6221f222c0ebf1acdf7abcf927178f40e1a65e2a;mm/mremap.c;280-282
CVE-2011-2497;7ac28817536797fd40e9646452183606f9e17f71;fa7ccfb17033bfb5bca86f6b909cab0b807efbc0;net/bluetooth/l2cap_core.c;2337-2337
CVE-2011-2517;208c72f4fe44fe09577e7975ba0e7fa0278f3d03;21bc7af6e5e684b44725b20f679e701e38ceef15;net/wireless/nl80211.c;3409-3409
CVE-2011-2517;208c72f4fe44fe09577e7975ba0e7fa0278f3d03;21bc7af6e5e684b44725b20f679e701e38ceef15;net/wireless/nl80211.c;3414-3414
CVE-2011-2517;208c72f4fe44fe09577e7975ba0e7fa0278f3d03;21bc7af6e5e684b44725b20f679e701e38ceef15;net/wireless/nl80211.c;3575-3575
CVE-2011-2517;208c72f4fe44fe09577e7975ba0e7fa0278f3d03;21bc7af6e5e684b44725b20f679e701e38ceef15;net/wireless/nl80211.c;3582-3582
CVE-2011-2518;4e78c724d47e2342aa8fde61f6b8536f662f795f;2c53b436a30867eb6b47dd7bab23ba638d1fb0d2;security/tomoyo/mount.c;141-141
CVE-2011-2521;fc66c5210ec2539e800e87d7b3a985323c7be96e;1ef1d1c2353967e2d61ecaddf76edfd058a778b4;arch/x86/kernel/cpu/perf_event.c;915-915
CVE-2011-2525;53b0f08042f04813cd1a7473dacd3edfacb28eb3;a6c0f8217c17d46da22fa56923f3cbd03615cb7c;net/sched/sch_api.c;1198-1198
CVE-2011-2525;53b0f08042f04813cd1a7473dacd3edfacb28eb3;a6c0f8217c17d46da22fa56923f3cbd03615cb7c;net/sched/sch_api.c;1209-1209
CVE-2011-2525;53b0f08042f04813cd1a7473dacd3edfacb28eb3;a6c0f8217c17d46da22fa56923f3cbd03615cb7c;net/sched/sch_api.c;1213-1213
CVE-2011-2525;53b0f08042f04813cd1a7473dacd3edfacb28eb3;a6c0f8217c17d46da22fa56923f3cbd03615cb7c;net/sched/sch_api.c;1226-1230
CVE-2011-2689;6905d9e4dda6112f007e9090bca80507da158e63;c83ae9cad8776bab153a05cc466be39f14011091;fs/gfs2/file.c;819-819
CVE-2011-2689;6905d9e4dda6112f007e9090bca80507da158e63;c83ae9cad8776bab153a05cc466be39f14011091;fs/gfs2/file.c;826-827
CVE-2011-2689;6905d9e4dda6112f007e9090bca80507da158e63;c83ae9cad8776bab153a05cc466be39f14011091;fs/gfs2/file.c;833-833
CVE-2011-2689;6905d9e4dda6112f007e9090bca80507da158e63;c83ae9cad8776bab153a05cc466be39f14011091;fs/gfs2/file.c;863-863
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/ext4_extents.h;136-137
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;1411-1411
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;1425-1425
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;1442-1442
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;1447-1447
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;1459-1459
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;1472-1472
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;1680-1680
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;1686-1686
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;1770-1770
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;1890-1890
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;2023-2023
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;2353-2353
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;2401-2401
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;2481-2481
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;3702-3702
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/extents.c;4350-4351
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/move_extent.c;1005-1010
CVE-2011-2695;f17722f917b2f21497deb6edc62fb1683daa08e6;5def1360252b974faeb438775c19c14338bc1903;fs/ext4/super.c;2246-2246
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;drivers/char/random.c;1526-1526
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;include/linux/random.h;61-61
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;include/net/inetpeer.h;74-74
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;include/net/inetpeer.h;109-113
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;include/net/ipv6.h;466-476
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;net/ipv4/inetpeer.c;394-394
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;net/ipv4/inetpeer.c;439-439
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;net/ipv6/ip6_output.c;599-599
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;net/ipv6/ip6_output.c;683-683
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;net/ipv6/ip6_output.c;829-829
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;net/ipv6/ip6_output.c;1079-1079
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;net/ipv6/ip6_output.c;1123-1123
CVE-2011-2699;87c48fa3b4630905f98268dde838ee43626a060c;21efcfa0ff27776902a8a15e810147be4d937d69;net/ipv6/ip6_output.c;1289-1289
CVE-2011-2700;dc6b845044ccb7e9e6f3b7e71bd179b3cf0223b6;524196d2ad12cfe29e15d3db7b8d678dde35b5f7;drivers/media/radio/si4713-i2c.c;1036-1036
CVE-2011-2700;dc6b845044ccb7e9e6f3b7e71bd179b3cf0223b6;524196d2ad12cfe29e15d3db7b8d678dde35b5f7;drivers/media/radio/si4713-i2c.c;1060-1060
CVE-2011-2707;0d0138ebe24b94065580bd2601f8bb7eb6152f56;67db392d1124e14684e23deb572de2a63b9b3b69;arch/xtensa/kernel/ptrace.c;150-150
CVE-2011-2723;17dd759c67f21e34f2156abcf415e1f60605a188;2d348d1f569f051d2609b04d27bb55cd25eda8fe;include/linux/netdevice.h;1652-1654
CVE-2011-2898;13fcb7bd322164c67926ffe272846d4860196dc6;79b3891587741dfac72cdfead1f2764b56a567b0;include/linux/if_packet.h;65-65
CVE-2011-2898;13fcb7bd322164c67926ffe272846d4860196dc6;79b3891587741dfac72cdfead1f2764b56a567b0;include/linux/if_packet.h;104-104
CVE-2011-2898;13fcb7bd322164c67926ffe272846d4860196dc6;79b3891587741dfac72cdfead1f2764b56a567b0;net/packet/af_packet.c;807-807
CVE-2011-2898;13fcb7bd322164c67926ffe272846d4860196dc6;79b3891587741dfac72cdfead1f2764b56a567b0;net/packet/af_packet.c;1739-1739
CVE-2011-2905;aba8d056078e47350d85b06a9cabd5afcc4b72ea;8b7e0b34b8e94f34597e4b804bbb8bb7e27df040;tools/perf/util/config.c;402-402
CVE-2011-2905;aba8d056078e47350d85b06a9cabd5afcc4b72ea;8b7e0b34b8e94f34597e4b804bbb8bb7e27df040;tools/perf/util/config.c;424-429
CVE-2011-2906;b5b515445f4f5a905c5dd27e6e682868ccd6c09d;5911e963d3718e306bcac387b83e259aa4228896;drivers/scsi/pmcraid.c;3874-3874
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/alpha/kernel/perf_event.c;850-850
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/arm/kernel/perf_event_v6.c;482-482
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/arm/kernel/perf_event_v7.c;790-790
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/arm/kernel/perf_event_xscale.c;254-254
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/arm/kernel/perf_event_xscale.c;586-586
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/arm/kernel/ptrace.c;399-399
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/arm/kernel/swp_emulate.c;186-186
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/arm/mm/fault.c;321-325
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/mips/kernel/perf_event.c;530-530
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/mips/kernel/traps.c;581-581
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/mips/kernel/traps.c;586-586
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/mips/kernel/traps.c;605-605
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/mips/kernel/traps.c;643-643
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/mips/kernel/unaligned.c;114-115
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/mips/kernel/unaligned.c;520-520
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/mips/math-emu/cp1emu.c;275-276
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/mips/mm/fault.c;148-148
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/mips/mm/fault.c;157-162
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/powerpc/include/asm/emulated_ops.h;81-81
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/powerpc/include/asm/emulated_ops.h;88-88
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/powerpc/kernel/perf_event.c;1210-1210
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/powerpc/kernel/perf_event.c;1261-1261
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/powerpc/kernel/perf_event.c;1349-1349
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/powerpc/kernel/perf_event_fsl_emb.c;571-571
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/powerpc/kernel/perf_event_fsl_emb.c;619-619
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/powerpc/kernel/perf_event_fsl_emb.c;647-647
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/powerpc/kernel/ptrace.c;885-885
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/powerpc/mm/fault.c;176-176
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/powerpc/mm/fault.c;322-322
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/powerpc/mm/fault.c;333-333
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/s390/mm/fault.c;302-302
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/s390/mm/fault.c;348-348
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/s390/mm/fault.c;352-352
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/kernel/ptrace_32.c;66-66
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/kernel/traps_32.c;396-396
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/kernel/traps_64.c;437-437
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/kernel/traps_64.c;515-515
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/kernel/traps_64.c;591-591
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/kernel/traps_64.c;668-668
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/math-emu/math.c;623-623
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/mm/fault_32.c;163-163
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/mm/fault_32.c;213-213
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/mm/fault_32.c;217-217
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/mm/tlbflush_64.c;119-119
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/mm/tlbflush_64.c;203-203
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sh/mm/tlbflush_64.c;207-207
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sparc/kernel/perf_event.c;1280-1280
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sparc/kernel/unaligned_32.c;250-250
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sparc/kernel/unaligned_32.c;341-341
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sparc/kernel/unaligned_64.c;320-320
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sparc/kernel/unaligned_64.c;387-387
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sparc/kernel/unaligned_64.c;434-434
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sparc/kernel/unaligned_64.c;557-557
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sparc/kernel/unaligned_64.c;589-589
CVE-2011-2918;a8b0ca17b80e92faab46ee7179ba9e99ccb61233;1880c4ae182afb5650c5678949ecfe7ff66a724e;arch/sparc/kernel/unaligned_64.c;650-650
